referencia_busca_cliente;referencia;numero;servicos.nao_faturavel;recorrencia;id_importacao_pessoa;servicos.quantidade;servicos.valor_unitario;data_primeiro_vencimento;dia_vencimento;servicos.data_inicio_servico;data_vigencia_inicial;data_vigencia_final;servicos.data_reajuste;data_proximo_reajuste;servicos.referencia;tipo_faturamento;codigo_plano_contas;servicos.codigos_vendedores;codigo_vendedor;servicos.comissoes;servicos.codigo_politica_comissao;codigo_banco_conta;codigo_forma_pagamento;indice_reajuste
1;704;971;;1;5904;4;25,97;10/05/2025;10;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;95;1;133;12;12;45,00;1;2;5;0
1;2434;;;1;8771;3;40,25;15/05/2025;15;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;95;1;133;12;12;45,00;1;2;5;0
1;4212;;;1;11175;2;129,12;03/05/2025;3;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;4;1;133;18;18;45,00;1;2;5;0
1;710;977;;1;5856;1;0,01;03/05/2025;3;01/09/2023;01/09/2023;;;;116;1;133;11;11;0,00;1;2;5;0
1;710;977;;1;5856;4;43,10;03/05/2025;3;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;95;1;133;11;11;45,00;1;2;5;0
1;3582;;true;1;10298;2;35,00;05/05/2025;5;01/09/2023;01/09/2023;;;;95;1;133;22;22;45,00;1;2;5;0
1;4360;;;1;11334;4;89,86;03/05/2025;3;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;4;1;133;2;2;0,00;1;2;5;0
1;4360;;;1;11334;3;41,65;03/05/2025;3;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;95;1;133;2;2;0,00;1;2;5;0
1;2871;;;1;9292;1;291,67;05/05/2025;5;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;4;1;133;20;20;0,00;1;2;5;0
1;1277;2152;;1;8204;2;26,03;10/05/2025;10;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;117;1;133;18;18;45,00;1;2;5;0
1;4275;;true;1;11238;2;30,00;02/05/2025;2;01/09/2023;01/09/2023;;;;95;1;133;17;17;45,00;1;2;5;0
1;2843;;;1;9250;3;31,24;05/05/2025;5;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;95;1;133;12;12;45,00;1;2;5;0
1;4376;;true;1;11352;1;156,18;25/05/2025;25;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;116;1;133;30;30;28,00;1;2;5;0
1;3994;;;1;10899;3;69,41;22/05/2025;22;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;4;1;133;30;30;28,00;1;2;5;0
1;3994;;;1;10899;1;104,12;22/05/2025;22;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;120;1;133;30;30;28,00;1;2;5;0
1;2840;;;1;9245;1;52,06;03/05/2025;3;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;95;1;133;11;11;45,00;1;2;5;0
1;4385;;true;1;11362;2;112,00;05/05/2025;5;01/09/2023;01/09/2023;;;;4;1;133;51;51;45,00;1;2;5;0
1;4385;;true;1;11362;4;36,50;05/05/2025;5;01/09/2023;01/09/2023;;;;95;1;133;51;51;45,00;1;2;5;0
1;2773;;;1;9173;1;52,06;15/05/2025;15;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;95;1;133;16;16;45,00;1;2;5;0
1;4410;;;1;11383;1;229,06;08/05/2025;8;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;4;1;133;17;17;45,00;1;2;5;0
1;3093;;true;1;9594;1;270,00;20/05/2025;20;01/09/2023;01/09/2023;;;;4;1;133;20;20;0,00;1;2;5;0
1;4413;;;1;11391;1;281,12;12/05/2025;12;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;4;1;133;30;30;28,00;1;2;5;0
1;4413;;;1;11391;3;52,06;12/05/2025;12;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;95;1;133;30;30;28,00;1;2;5;0
1;4422;;;1;11406;1;114,53;05/05/2025;5;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;119;1;133;24;24;30,00;1;2;5;0
1;4094;;;1;11018;1;0,01;05/05/2025;5;01/09/2023;01/09/2023;;;;120;1;133;20;20;0,00;1;2;5;0
1;3980;13;;1;10887;4;0,01;03/05/2025;3;01/09/2023;01/09/2023;;;;4;1;133;18;18;45,00;1;2;5;0
1;2582;;;1;9038;1;0,01;05/05/2025;5;01/09/2023;01/09/2023;;;;120;0;;20;20;0,00;1;3;5;0
1;3796;;;1;10605;1;52,06;10/05/2025;10;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;4;1;133;20;20;0,00;1;2;5;0
1;3638;;;1;10389;1;187,42;10/05/2025;10;01/09/2023;01/09/2023;;03/09/2025;03/09/2025;31;1;133;20;20;0,00;1;2;5;0
1;4271;;;1;11231;2;0,01;30/05/2025;30;01/09/2023;01/09/2023;;;;4;1;133;30;30;28,00;1;2;5;0
1;2572;;true;1;9024;1;0,01;20/05/2025;20;01/09/2023;01/09/2023;;;;120;1;133;20;20;0,00;1;2;5;0
1;4345;;;1;11315;4;0,01;30/05/2025;30;01/09/2023;01/09/2023;;;;117;1;133;30;30;28,00;1;2;5;0
1;4366;;;1;11342;1;260,30;02/05/2025;2;02/09/2023;02/09/2023;;03/09/2025;03/09/2025;4;1;133;17;17;45,00;1;2;5;0
1;4269;;;1;11229;3;97,18;03/05/2025;3;03/09/2023;03/09/2023;;03/09/2025;03/09/2025;4;1;133;10;10;0,00;1;2;5;0
1;4269;;;1;11229;2;109,33;03/05/2025;3;03/09/2023;03/09/2023;;03/09/2025;03/09/2025;18;1;133;10;10;0,00;1;2;5;0
1;4269;;;1;11229;1;104,12;03/05/2025;3;03/09/2023;03/09/2023;;03/09/2025;03/09/2025;31;1;133;10;10;0,00;1;2;5;0
1;4324;;;1;11291;3;0,01;04/05/2025;4;03/09/2023;03/09/2023;;;;117;1;133;18;18;45,00;1;2;5;0
1;4357;;;1;11330;3;121,47;03/05/2025;3;03/09/2023;03/09/2023;;03/09/2025;03/09/2025;4;1;133;18;18;45,00;1;2;5;0
1;4318;;;1;11286;2;199,47;05/05/2025;5;05/09/2023;05/09/2023;;03/09/2025;03/09/2025;4;1;133;2;2;30,00;1;2;5;0
1;3164;;;1;9686;1;166,59;05/05/2025;5;05/09/2023;05/09/2023;;03/09/2025;03/09/2025;18;1;133;22;22;45,00;1;2;5;0
1;1010;1978;;1;8107;1;93,71;03/05/2025;3;05/09/2023;05/09/2023;;03/09/2025;03/09/2025;18;1;133;10;10;0,00;1;2;5;0
1;2258;;;1;8519;1;166,59;21/05/2025;21;05/09/2023;05/09/2023;;03/09/2025;03/09/2025;18;1;133;22;22;45,00;1;2;5;0
1;4370;;;1;8361;5;97,87;05/05/2025;5;05/09/2023;05/09/2023;;03/09/2025;03/09/2025;4;1;133;20;20;0,00;1;2;5;0
1;4370;;;1;8361;4;52,06;05/05/2025;5;05/09/2023;05/09/2023;;03/09/2025;03/09/2025;95;1;133;20;20;0,00;1;2;5;0
1;4358;;;1;11331;1;312,36;08/05/2025;8;08/09/2023;08/09/2023;;03/09/2025;03/09/2025;4;1;133;30;30;28,00;1;2;5;0
1;3547;;;1;10245;1;104,12;10/05/2025;10;10/09/2023;10/09/2023;;03/09/2025;03/09/2025;116;1;133;51;51;33,33;1;2;5;0
1;4369;;;1;11348;2;145,77;10/05/2025;10;10/09/2023;10/09/2023;;03/09/2025;03/09/2025;4;1;133;17;17;45,00;1;2;5;0
1;4369;;;1;11348;5;31,24;11/05/2025;11;10/09/2023;10/09/2023;;03/09/2025;03/09/2025;95;1;133;17;17;45,00;1;2;5;0
1;636;898;;1;5573;6;52,06;05/05/2025;5;15/09/2023;15/09/2023;;03/09/2025;03/09/2025;95;0;;20;20;0,00;1;3;5;0
1;3547;;;1;10245;1;0,01;10/05/2025;10;18/09/2023;18/09/2023;;;;95;1;133;51;51;45,00;1;2;5;0
1;4407;ajus;;1;11374;1;0,01;05/05/2025;5;19/09/2023;19/09/2023;;;;95;1;133;22;22;45,00;1;2;5;0
1;1850;2104;;1;8121;1;0,01;20/05/2025;20;19/09/2023;19/09/2023;;;;120;1;133;10;10;0,00;1;2;5;0
1;4156;;;1;11110;1;52,06;20/05/2025;20;20/09/2023;20/09/2023;;03/09/2025;03/09/2025;95;1;133;16;16;45,00;1;2;5;0
1;4335;;;1;11304;1;0,01;03/05/2025;3;21/09/2023;21/09/2023;;;;131;1;133;18;18;0,00;1;2;5;0
1;1277;2152;;1;8204;3;0,01;10/05/2025;10;25/09/2023;25/09/2023;;;;127;1;133;18;18;0,00;1;2;5;0
1;2863;;;1;9274;1;0,01;20/05/2025;20;27/09/2023;27/09/2023;;;;95;1;133;12;12;0,00;1;2;5;0
1;4456;;true;1;11439;1;260,30;28/05/2025;28;28/09/2023;28/09/2023;;03/09/2025;03/09/2025;4;1;133;75;75;45,00;1;2;5;0
1;4277;;;1;11240;4;103,86;30/05/2025;30;30/09/2023;30/09/2023;;03/09/2025;03/09/2025;4;1;133;22;22;45,00;1;2;5;0
1;4277;;;1;11240;2;49,46;30/05/2025;30;30/09/2023;30/09/2023;;03/09/2025;03/09/2025;95;1;133;22;22;45,00;1;2;5;0
1;4277;;;1;11240;1;146,81;30/05/2025;30;30/09/2023;30/09/2023;;03/09/2025;03/09/2025;18;1;133;22;22;45,00;1;2;5;0
1;4443;;true;1;11427;1;140,00;30/05/2025;30;30/09/2023;30/09/2023;;;;119;1;133;12;12;45,00;1;2;5;0
1;644;907;;1;5657;4;43,00;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;33;33;0,00;1;2;5;0
1;4344;;;1;6758;1;161,66;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;119;1;133;10;10;0,00;1;2;5;0
1;4277;;;1;11240;1;50,52;30/05/2025;30;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;116;1;133;22;22;0,00;1;2;5;0
1;3134;;true;1;9652;3;53,26;20/05/2025;20;01/10/2023;01/10/2023;;;;95;1;133;12;12;45,00;1;2;5;0
1;4380;;;1;11355;4;84,37;08/05/2025;8;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;16;16;45,00;1;2;5;0
1;4380;;;1;11355;4;40,42;08/05/2025;8;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;16;16;45,00;1;2;5;0
1;4386;;;1;11363;1;218,25;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;22;22;45,00;1;2;5;0
1;4386;;;1;11363;2;40,42;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;22;22;45,00;1;2;5;0
1;4386;;;1;11363;2;0,01;05/05/2025;5;01/10/2023;01/10/2023;;;;117;1;133;22;22;45,00;1;2;5;0
1;4386;;;1;11363;1;80,83;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;18;1;133;22;22;0,00;1;2;5;0
1;4386;;;1;11363;1;252,60;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;31;1;133;22;22;45,00;1;2;5;0
1;4386;;;1;11363;1;0,01;05/05/2025;5;01/10/2023;01/10/2023;;;;120;1;133;22;22;45,00;1;2;5;0
1;4387;;;1;11364;1;222,29;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;22;22;45,00;1;2;5;0
1;4387;;;1;11364;2;40,42;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;22;22;45,00;1;2;5;0
1;4387;;;1;11364;2;0,01;05/05/2025;5;01/10/2023;01/10/2023;;;;117;1;133;22;22;45,00;1;2;5;0
1;4387;;;1;11364;1;80,83;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;18;1;133;22;22;0,00;1;2;5;0
1;4388;;;1;11365;3;50,52;15/05/2025;15;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;119;1;133;12;12;45,00;1;2;5;0
1;4388;;;1;11365;6;25,26;15/05/2025;15;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;12;12;45,00;1;2;5;0
1;4395;;;1;11369;2;161,41;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;18;18;45,00;1;2;5;0
1;4395;;;1;11369;7;37,45;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;18;18;45,00;1;2;5;0
1;4395;;;1;11369;6;35,36;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;117;1;133;18;18;45,00;1;2;5;0
1;4277;;;1;11240;1;50,52;30/05/2025;30;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;18;1;133;22;22;45,00;1;2;5;0
1;4406;;;1;11373;1;222,29;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;10;10;0,00;1;2;5;0
1;4407;ajus;;1;11374;1;222,29;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;22;22;45,00;1;2;5;0
1;4407;ajus;;1;11374;1;0,01;05/05/2025;5;01/10/2023;01/10/2023;;;;117;1;133;22;22;45,00;1;2;5;0
1;4407;ajus;;1;11374;1;80,83;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;18;1;133;22;22;0,00;1;2;5;0
1;4411;;;1;11384;2;126,30;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;17;17;45,00;1;2;5;0
1;4414;;;1;11393;3;87,57;10/05/2025;10;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;17;17;45,00;1;2;5;0
1;4415;;;1;9025;3;87,57;08/05/2025;8;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;17;17;45,00;1;2;5;0
1;4417;;;1;11396;10;46,98;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;18;18;45,00;1;2;5;0
1;4417;;;1;11396;15;30,31;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;18;18;45,00;1;2;5;0
1;4417;;;1;11396;1;151,56;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;116;1;133;18;18;45,00;1;2;5;0
1;4417;;;1;11396;2;25,26;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;117;1;133;18;18;45,00;1;2;5;0
1;4417;;;1;11396;2;95,99;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;18;1;133;18;18;45,00;1;2;5;0
1;4417;;;1;11396;1;0,01;03/05/2025;3;01/10/2023;01/10/2023;;;;131;1;133;18;18;0,00;1;2;5;0
1;4419;;;1;11399;6;80,16;08/05/2025;8;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;18;18;45,00;1;2;5;0
1;4420;;;1;11400;4;78,31;02/05/2025;2;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;17;17;45,00;1;2;5;0
1;4420;;;1;11400;6;33,68;02/05/2025;2;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;17;17;45,00;1;2;5;0
1;4420;;;1;11400;2;0,01;02/05/2025;2;01/10/2023;01/10/2023;;;;117;1;133;17;17;45,00;1;2;5;0
1;4423;;;1;11407;1;242,50;10/05/2025;10;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;16;16;45,00;1;2;5;0
1;4423;;;1;11407;2;50,52;10/05/2025;10;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;16;16;45,00;1;2;5;0
1;4424;409;;1;11409;1;202,08;30/05/2025;30;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;31;1;133;51;51;0,00;1;2;5;0
1;4427;;;1;11411;4;143,98;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;11;11;45,00;1;2;5;0
1;4427;;;1;11411;10;50,52;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;11;11;45,00;1;2;5;0
1;4427;;;1;11411;2;0,01;03/05/2025;3;01/10/2023;01/10/2023;;;;117;1;133;11;11;0,00;1;2;5;0
1;737;1004;;1;6692;1;141,46;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;118;1;133;34;34;0,00;1;2;5;0
1;4269;;;1;11229;1;25,26;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;10;10;0,00;1;2;5;0
1;4269;;;1;11229;1;25,26;03/05/2025;3;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;117;1;133;10;10;0,00;1;2;5;0
1;636;898;;1;5573;5;50,52;05/05/2025;5;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;117;0;;20;20;0,00;1;3;5;0
1;4465;;;1;11451;1;222,29;10/05/2025;10;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;1;133;17;17;45,00;1;2;5;0
1;4465;;;1;11451;1;0,01;10/05/2025;10;01/10/2023;01/10/2023;;;;117;1;133;17;17;45,00;1;2;5;0
1;4465;;;1;11451;1;30,31;10/05/2025;10;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;1;133;17;17;45,00;1;2;5;0
1;4475;;;1;11460;5;73,49;25/05/2025;25;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;4;0;;20;20;0,00;1;3;5;0
1;4475;;;1;11460;9;39,52;25/05/2025;25;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;95;0;;20;20;0,00;1;3;5;0
1;4475;;;1;11460;6;0,01;25/05/2025;25;01/10/2023;01/10/2023;;;;95;0;;20;20;0,00;1;3;5;0
1;4475;;;1;11460;1;202,08;25/05/2025;25;01/10/2023;01/10/2023;;04/10/2025;04/10/2025;31;0;;20;20;0,00;1;3;5;0
1;4442;;true;1;11426;1;0,01;10/05/2025;10;01/10/2023;01/10/2023;;;;4;1;133;2;2;0,00;1;2;5;0
1;1600;1426;;1;7678;3;0,01;03/05/2025;3;01/10/2023;01/10/2023;;;;117;1;133;10;10;0,00;1;2;5;0
1;4305;;;1;11269;2;141,46;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;4;1;133;18;18;60,00;1;2;5;0
1;3985;;;1;10889;1;111,14;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;116;1;133;18;18;0,00;1;2;5;0
1;4433;;;1;11417;2;161,66;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;4;1;133;18;18;45,00;1;2;5;0
1;4433;;;1;11417;8;46,88;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;95;1;133;18;18;45,00;1;2;5;0
1;4446;;;1;11430;1;272,81;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;4;1;133;18;18;45,00;1;2;5;0
1;4457;;;1;11440;2;161,66;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;4;1;133;18;18;45,00;1;2;5;0
1;4474;;;1;11458;3;92,96;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;4;1;133;18;18;45,00;1;2;5;0
1;4474;;;1;11458;3;40,42;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;95;1;133;18;18;45,00;1;2;5;0
1;4481;;;1;11469;3;112,15;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;4;1;133;18;18;45,00;1;2;5;0
1;4481;;;1;11469;5;30,31;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;95;1;133;18;18;45,00;1;2;5;0
1;4481;;;1;11469;5;30,31;03/05/2025;3;03/10/2023;03/10/2023;;04/10/2025;04/10/2025;117;1;133;18;18;45,00;1;2;5;0
1;4435;;;1;8446;1;1010,40;04/05/2025;4;04/10/2023;04/10/2023;;04/10/2025;04/10/2025;137;1;39;20;20;0,00;1;2;5;0
1;4233;;;1;11201;2;70,73;05/05/2025;5;05/10/2023;05/10/2023;;04/10/2025;04/10/2025;18;1;133;29;29;0,00;1;2;5;0
1;4139;;;1;11088;2;70,73;05/05/2025;5;05/10/2023;05/10/2023;;04/10/2025;04/10/2025;18;1;133;29;29;0,00;1;2;5;0
1;4483;;;1;11471;1;141,46;05/05/2025;5;05/10/2023;05/10/2023;;04/10/2025;04/10/2025;119;1;133;21;21;45,00;1;2;5;0
1;4490;;true;1;11482;5;0,01;05/05/2025;5;05/10/2023;05/10/2023;;;;117;1;133;17;17;45,00;1;2;5;0
1;3031;;;1;9508;2;0,01;21/05/2025;21;06/10/2023;06/10/2023;;;;126;1;133;10;10;0,00;1;2;5;0
1;229;436;;1;5851;2;0,01;21/05/2025;21;06/10/2023;06/10/2023;;;;126;1;133;20;20;0,00;1;2;5;0
1;4345;;;1;11315;2;161,66;30/05/2025;30;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;4;1;133;30;30;28,00;1;2;5;0
1;4345;;;1;11315;2;50,52;30/05/2025;30;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;95;1;133;30;30;28,00;1;2;5;0
1;4345;;;1;11315;1;252,60;30/05/2025;30;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;31;1;133;30;30;28,00;1;2;5;0
1;4346;;;1;11315;1;1515,60;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;137;1;39;30;30;0,00;1;2;5;0
1;4451;;;1;11435;2;111,14;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;4;1;133;17;17;45,00;1;2;5;0
1;4451;;;1;11435;1;50,52;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;120;1;133;17;17;45,00;1;2;5;0
1;4451;;;1;11435;1;151,56;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;116;1;133;17;17;33,33;1;2;5;0
1;4464;;;1;11450;2;126,30;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;4;1;133;17;17;45,00;1;2;5;0
1;4464;;;1;11450;6;28,63;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;95;1;133;17;17;45,00;1;2;5;0
1;4464;;;1;11450;6;0,01;10/05/2025;10;10/10/2023;10/10/2023;;;;117;1;133;17;17;45,00;1;2;5;0
1;4476;;;1;11462;2;111,14;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;4;1;133;17;17;45,00;1;2;5;0
1;4476;;;1;11462;3;20,21;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;95;1;133;17;17;45,00;1;2;5;0
1;4476;;;1;11462;3;0,01;10/05/2025;10;10/10/2023;10/10/2023;;;;117;1;133;17;17;45,00;1;2;5;0
1;4476;;;1;11462;1;121,25;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;18;1;133;17;17;0,00;1;2;5;0
1;4490;;true;1;11482;4;77,50;10/05/2025;10;10/10/2023;10/10/2023;;;;4;1;133;17;17;45,00;1;2;5;0
1;4490;;true;1;11482;5;20,00;10/05/2025;10;10/10/2023;10/10/2023;;;;95;1;133;17;17;45,00;1;2;5;0
1;4504;;true;1;11502;1;212,18;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;4;1;133;24;24;30,00;1;2;5;0
1;4504;;true;1;11502;3;26,94;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;95;1;133;24;24;30,00;1;2;5;0
1;4140;;;1;11089;4;0,01;10/05/2025;10;10/10/2023;10/10/2023;;;;117;1;133;51;51;45,00;1;2;5;0
1;4922;;;1;11819;2;111,41;10/05/2025;10;10/10/2023;10/10/2023;;04/10/2025;04/10/2025;4;1;133;22;22;45,00;1;2;5;0
